0 ,1,0.8469671010971069
0 ,1,0.4112461805343628
0 ,1,0.1939511001110077
0 ,1,0.13805097341537476
0 ,1,0.0650189220905304
0 ,1,0.04264792799949646
0 ,1,0.031118249520659447
0 ,1,0.026179952546954155
0 ,1,0.02140483632683754
0 ,1,0.017834743484854698
0 ,1,0.018032699823379517
0 ,1,0.016798485070466995
0 ,1,0.015414934605360031
0 ,1,0.014108849689364433
0 ,1,0.012631962075829506
0 ,1,0.012169952504336834
0 ,1,0.011885168962180614
0 ,1,0.012108495458960533
0 ,1,0.013036465272307396
0 ,1,0.011778686195611954
0 ,1,0.011598537676036358
0 ,1,0.010512834414839745
0 ,1,0.010386807844042778
0 ,1,0.010503483936190605
0 ,1,0.010092334821820259
0 ,1,0.00966016948223114
0 ,1,0.0097542405128479
0 ,1,0.009804506786167622
0 ,1,0.009557459503412247
0 ,1,0.009682709351181984
0 ,1,0.009396430104970932
0 ,1,0.008580653928220272
0 ,1,0.008588161319494247
0 ,1,0.008276890963315964
0 ,1,0.008251303806900978
0 ,1,0.008388275280594826
0 ,1,0.00786626897752285
0 ,1,0.008170699700713158
0 ,1,0.008260916918516159
0 ,1,0.007855856791138649
0 ,1,0.007829857058823109
0 ,1,0.007386425044387579
0 ,1,0.007483743131160736
0 ,1,0.007789149414747953
0 ,1,0.007327701896429062
0 ,1,0.007036978378891945
0 ,1,0.006976012140512466
0 ,1,0.007015987765043974
0 ,1,0.006670661270618439
0 ,1,0.00702565535902977
0 ,1,0.006908416748046875
0 ,1,0.006739814765751362
0 ,1,0.006118238903582096
0 ,1,0.006139436271041632
0 ,1,0.00670704385265708
0 ,1,0.0062928106635808945
0 ,1,0.0064729442819952965
0 ,1,0.006164390593767166
0 ,1,0.005980932619422674
0 ,1,0.005483727436512709
0 ,1,0.0064677027985453606
0 ,1,0.005978095345199108
0 ,1,0.005700687877833843
0 ,1,0.00620799046009779
0 ,1,0.005709148943424225
0 ,1,0.005798988044261932
0 ,1,0.005740296095609665
0 ,1,0.0054953936487436295
0 ,1,0.005432717502117157
0 ,1,0.005803329404443502
0 ,1,0.005629335530102253
0 ,1,0.005299191456288099
0 ,1,0.005353191401809454
0 ,1,0.005249670706689358
0 ,1,0.005400977097451687
0 ,1,0.005114526953548193
0 ,1,0.005366811063140631
0 ,1,0.0052455030381679535
0 ,1,0.0051015205681324005
0 ,1,0.004934444557875395
0 ,1,0.004874817095696926
0 ,1,0.004853981547057629
0 ,1,0.00489418487995863
0 ,1,0.004870631732046604
0 ,1,0.005194626748561859
0 ,1,0.0047869132831692696
0 ,1,0.004931060131639242
0 ,1,0.004936622455716133
0 ,1,0.005143037997186184
0 ,1,0.005086214747279882
0 ,1,0.004766365513205528
0 ,1,0.004406255669891834
0 ,1,0.004445631057024002
0 ,1,0.004403529688715935
0 ,1,0.004654914140701294
0 ,1,0.004626547452062368
0 ,1,0.00426097959280014
0 ,1,0.004151431377977133
0 ,1,0.004499746486544609
0 ,1,0.004232670180499554
0 ,1,0.00414192583411932
0 ,1,0.00432214792817831
0 ,1,0.004247558768838644
0 ,1,0.004188952036201954
0 ,1,0.0044466773979365826
0 ,1,0.003932859282940626
0 ,1,0.004645010456442833
0 ,1,0.004089263267815113
